query,ming reasoner,ming nodes explored,ming min depth,success,time
1,ming,4,3,True,0.08724758199999982
2,ming,4,3,True,0.032158351999999724
3,ming,5,3,True,0.07572716299999982
4,ming,2,1,True,0.008039531999999738
5,ming,2,1,True,0.011128080999998957
6,ming,3,2,True,0.10833668999999979
7,ming,3,2,True,0.01769494100000024
8,ming,2,1,True,0.04819563700000096
9,ming,3,2,True,0.11316781400000053
10,ming,2,1,True,0.010425828000000692
11,ming,2,1,True,0.05655998699999998
12,ming,3,2,True,0.014470439000000113
13,ming,2,1,True,0.00897520899999904
14,ming,1000000,0,False,866.725243459
15,ming,5,3,True,0.11939514899995629
16,ming,8,6,True,0.7263753550000729
17,ming,3,2,True,0.022139948000017284
18,ming,4,3,True,0.029053026000042337
19,ming,3,2,True,0.020927302000018244
20,ming,3,2,True,0.010766861999968569
21,ming,8,7,True,0.3102012049999985
22,ming,2,1,True,0.013101206999976966
23,ming,3,2,True,0.018793042999959653
24,ming,7,6,True,0.21524496100005308
25,ming,2,1,True,7.508900000630092e-05
26,ming,1000000,0,False,525.514481502
27,ming,4,3,True,0.016306679000081203
28,ming,3,2,True,0.008449206000022969
29,ming,3,2,True,0.011605145000203265
30,ming,4,2,True,0.013193186000080459
31,ming,2,1,True,0.03758189400014089
32,ming,2,1,True,0.007009155999867289
33,ming,10,5,True,0.3587748019999708
34,ming,2,1,True,0.012790288000132932
35,ming,3,2,True,0.01778794500000913
36,ming,5,4,True,0.18544038400000318
37,ming,3,2,True,0.025334985999961646
38,ming,3,2,True,0.02315807699983452
39,ming,2,1,True,0.012591835000193896
40,ming,2,1,True,0.046347573000048214
41,ming,2,1,True,0.03491848699991351
42,ming,3,2,True,0.01175437699998838
43,ming,2,1,True,7.255599985001027e-05
44,ming,2,1,True,0.036191009999811286
45,ming,2,1,True,6.166299999676994e-05
46,ming,3,2,True,0.012268832000017937
47,ming,6,5,True,0.0744803770000999
48,ming,3,2,True,0.005448598999919341
49,ming,2,1,True,0.03315536600007363
50,ming,3,2,True,0.00606276100006653
51,ming,2,1,True,0.03389409099986551
52,ming,6,5,True,0.07211831799986612
53,ming,2,1,True,0.0061283790000743465
54,ming,7,6,True,0.09491552700001193
55,ming,2,1,True,8.796099996288831e-05
56,ming,3,2,True,0.00861255999984678
57,ming,3,2,True,0.01807470599987937
58,ming,2,1,True,0.05161461500006226
59,ming,2,1,True,6.365700005517283e-05
60,ming,2,1,True,6.196899994392879e-05
61,ming,3,2,True,0.007120608999912292
62,ming,5,4,True,0.05714271200008625
63,ming,3,2,True,0.09147783999992498
64,ming,2,1,True,0.013499483000032342
65,ming,4,3,True,0.09112104700011514
66,ming,4,3,True,0.016695958000127575
67,ming,1000000,0,False,909.3193888919998
68,ming,2,1,True,0.006803112999932637
69,ming,4,3,True,0.03256944700024178
70,ming,3,2,True,0.14339644500023496
71,ming,2,1,True,0.012816801000099076
72,ming,2,1,True,0.01135878600007345
73,ming,3,2,True,0.017904886999986047
74,ming,5,4,True,0.23386319900009767
75,ming,2,1,True,0.08218932999989192
76,ming,3,2,True,0.17879294499971365
77,ming,8,7,True,0.2618427709999196
78,ming,3,2,True,0.026601303000006737
79,ming,7,6,True,0.2529478179999387
80,ming,3,2,True,0.026413284000227577
81,ming,4,3,True,0.027590132000113954
82,ming,2,1,True,0.078922521000095
83,ming,3,2,True,0.18879836199994315
84,ming,2,1,True,0.08862171300006594
85,ming,3,2,True,0.025551176000135456
86,ming,4,3,True,0.038443376000032004
87,ming,2,1,True,9.417299997949158e-05
88,ming,3,2,True,0.024125923000156035
89,ming,8,7,True,0.6692895270002737
90,ming,3,2,True,0.025081839999984368
91,ming,3,2,True,0.015017627999895922
92,ming,3,2,True,0.007656429000235221
93,ming,3,2,True,0.025143028000002232
94,ming,2,1,True,0.016494993999913277
95,ming,2,1,True,9.105299977818504e-05
96,ming,11,7,True,0.21936830399999963
97,ming,3,2,True,0.008749946000079944
98,ming,7,6,True,0.6945255890000226
99,ming,3,2,True,0.01047721199984153
100,ming,4,3,True,0.04215139600000839
